index,headline,label,risk_category,risk_label
15857,Analog Devices to Participate in the Bernstein Strategic Decisions Conference,Positive,POSITIVE,4
15858,Schlumberger (SLB) Launches SEES to Reduce Oil & Gas Emissions,Positive,POSITIVE,4
15859,"SCE Files Bold Plan to Accelerate Transition to Healthier, Clean Energy Homes",Positive,POSITIVE,4
15860,"Should Income Investors Look At Air Products and Chemicals, Inc. (NYSE:APD) Before Its Ex-Dividend?",Positive,POSITIVE,4
15861,"Indiana Michigan Power is ""Powering the Next Opportunity"" by Giving $215,000 in Economic Development Grants to Local Communities in its Service Territory",Positive,POSITIVE,4
15862,"Globe Life (GL) Beats Q4 Earnings Estimates, Trims Guidance",Positive,POSITIVE,4
15863,NIPSCO Advances Its Cost-Saving Electric Generation Transition Plan with Groundbreaking of First Two Solar Projects,Positive,POSITIVE,4
15864,CF Industries (CF) Stock Moves -0.55%: What You Should Know,Positive,POSITIVE,4
15865,"Sempra Infrastructure Contributes $50,000 To Enhance Memorial Park Landscape",Positive,POSITIVE,4
15866,Apple iPhone continues to dominate smartphone market,Positive,POSITIVE,4
15867,Chevron Leads Five Stocks Near Buy Points  With This Caveat,Positive,POSITIVE,4
15868,Mondelz International Announces an Increase of the Maximum Tender Amount and the Early Tender Results of Its Previously Announced Cash Tender Offer,Positive,POSITIVE,4
15869,Clorox Announces May 2 Webcast of Third-Quarter Fiscal Year 2022 Results,Positive,POSITIVE,4
15870,Is Invesco Summit P (SMMIX) a Strong Mutual Fund Pick Right Now?,Positive,POSITIVE,4
15871,AutoZone's (NYSE:AZO) 26% CAGR outpaced the company's earnings growth over the same five-year period,Positive,POSITIVE,4
15872,"Callahan Advisors, LLC Buys D.R. Horton Inc, ViacomCBS Inc, Eagle Materials Inc, Sells ...",Positive,POSITIVE,4
15873,3 Stocks With Upgraded Broker Ratings Amid Volatile Markets,Positive,POSITIVE,4
15874,"Marriott sees key revenue metric in US, Canada at pre-COVID levels for rest of year",Positive,POSITIVE,4
15875,Union Pacific Beats Q1 Estimates; Expects Pressure From Rising Fuel Prices,Positive,POSITIVE,4
15876,Tyson Foods to offer free education to all U.S. workers,Positive,POSITIVE,4
15877,"AXIS Capital (AXS) Okays Dividend Increase, Share Buyback",Positive,POSITIVE,4
15878,SCB powers its path toward digital banking leadership and new era of API-led modernized banking platforms with IBM,Positive,POSITIVE,4
15879,American Express (AXP) Q3 Earnings & Revenues Top Estimates,Positive,POSITIVE,4
15880,Peoples United settles discrimination suit from Mass. ex-managers,Positive,POSITIVE,4
15881,Honeywell and Starbucks Raised Their Dividends Last Week,Positive,POSITIVE,4
15882,"Penn Series SMID Cap Growth Fund Buys Vail Resorts Inc, Workiva Inc, Core & Main Inc, Sells ...",Positive,POSITIVE,4
15883,"Amedisys (AMED) Q1 Earnings Surpass Estimates, Margins Down",Positive,POSITIVE,4
15884,WEC Energy Group's (NYSE:WEC) Shareholders Will Receive A Bigger Dividend Than Last Year,Positive,POSITIVE,4
15885,"Xerox Joins Gartner Peer Insights Customer First Program, Becomes First Provider of Managed Print Services in the Distributed Workplace to Earn Customer First Badge",Positive,POSITIVE,4
15886,"Kinder Morgan eyes gas compression tech for next Permian project, announces open season",Positive,POSITIVE,4
15887,Kraft Heinz and Microsoft join forces to accelerate supply chain innovation as part of broader digital transformation,Positive,POSITIVE,4
15888,"The Risks and Opportunities for Natural Gas Investing via Kinder Morgan, Inc. (NYSE:KMI)",Positive,POSITIVE,4
15889,Celanese (CE) Reports Next Week: Wall Street Expects Earnings Growth,Positive,POSITIVE,4
15890,Zebra Technologies Announces Fourth-Quarter and Full-Year 2021 Results,Positive,POSITIVE,4
15891,Heavyweight Firefighting Aircraft Knocks Out Emerging Wildfires,Positive,POSITIVE,4
15892,"Was The Smart Money Right About Piling Into NVR, Inc. (NVR)?",Positive,POSITIVE,4
15893,Chef Tim Love announces new restaurant and live music venue in Fort Worth Stockyards,Positive,POSITIVE,4
15894,Solid Demand & Online Growth to Aid Carter's (CRI) Q4 Earnings,Positive,POSITIVE,4
15895,TSMCs $100 Billion Wipeout Fails to Faze Bullish Analysts,Positive,POSITIVE,4
15896,Robert Half (RHI) Moves to Buy: Rationale Behind the Upgrade,Positive,POSITIVE,4
15897,Amgen (AMGN) Earnings Expected to Grow: What to Know Ahead of Q1 Release,Positive,POSITIVE,4
15898,Mastercard (MA) Ties Up to Launch BNPL Card in Latin America,Positive,POSITIVE,4
15899,"ScanSource (SCSC) Q3 Earnings & Sales Beat Estimates, View Up",Positive,POSITIVE,4
15900,"Buckle's (BKE) Stellar Sales Run Reverses in March, Comps Fall",Positive,POSITIVE,4
15901,"Fiduciary Trust International Continues to Bolster Delaware Presence, Adding M. Lisa Parry Howard as Trust Counsel",Positive,POSITIVE,4
15902,Martin Marietta Announces Third-Quarter 2021 Earnings Conference Call,Positive,POSITIVE,4
15903,Globe Life (GL) Up 1.1% Since Last Earnings Report: Can It Continue?,Positive,POSITIVE,4
15904,DocuSign (DOCU) to Report Q3 Earnings: What's in the Offing?,Positive,POSITIVE,4
15905,"Prudential Financial (PRU) Beats on Q4 Earnings, Hikes Dividend",Positive,POSITIVE,4
15906,Federal Realty Investment Trust Announced Fourth Quarter 2021 Earnings Release Date and Conference Call Information,Positive,POSITIVE,4
15907,Colombian Conservative Party to Back Petros Congress Agenda,Positive,POSITIVE,4
15908,"Fresenius Medical (FMS) Q4 Earnings Beat Estimates, Up Y/Y",Positive,POSITIVE,4
15909,"COVID-19 surge in hospitalizations is quite manageable, Northwell Health CEO says",Positive,POSITIVE,4
15910,Why Meritor Stock Is Soaring Today,Positive,POSITIVE,4
15911,"Canada Nickel Completes Current Phase of Crawford Drilling, Announces Highest Grade Interval to Date",Positive,POSITIVE,4
15912,These 2 Big Businesses Joined a Fast-Growing Trend,Positive,POSITIVE,4
15913,Potomac Edison Installs Four New EV Fast-Charging Stations in Maryland,Positive,POSITIVE,4
15914,DuPont Named to Bloomberg's Gender-Equality Index for Fifth Consecutive Year,Positive,POSITIVE,4
15915,4 Retail Stocks With High Probability to Top Earnings Estimates,Positive,POSITIVE,4
15916,"VanEck Morningstar Wide Moat ETF Buys Polaris Inc, The Western Union Co, KLA Corp, Sells Adobe ...",Positive,POSITIVE,4
15917,This Robotic Stock Has Won Over an Entire Generation of Surgeons,Positive,POSITIVE,4
15918,Merck Receives Positive EU CHMP Opinion for KEYTRUDA® (pembrolizumab) as Adjuvant Treatment for Adult and Adolescent (12 Years of Age) Patients With Stage IIB or IIC Melanoma Following Complete Resection,Positive,POSITIVE,4
15919,"Crane (CR) Beats Q4 Earnings Estimates, Gives Promising View",Positive,POSITIVE,4
15920,"Progressive (PGR) February Earnings Drop Y/Y, Revenues Rise",Positive,POSITIVE,4
15921,FMC Corp (FMC) to Post Q3 Earnings: What's in the Offing?,Positive,POSITIVE,4
15922,Sensormatic Solutions by Johnson Controls Expands Its Connected Solution Suite With Food Safety Compliance Platform,Positive,POSITIVE,4
15923,Markel Corporation (MKL) Gains From Solid Segmental Performance,Positive,POSITIVE,4
15924,Strategies to Support Women's Professional Growth in Tech,Positive,POSITIVE,4
15925,McCormick & Company Recognized as 2022 DiversityInc Top 50 Company,Positive,POSITIVE,4
15926,Delaware State University Returns To Wilmington,Positive,POSITIVE,4
15927,"The Zacks Analyst Blog Highlights Olaplex Holdings, Cisco Systems, Analog Devices, Ross Stores, and Costco Wholesale",Positive,POSITIVE,4
15928,3M earns RBR50 Innovation Award for the 3M Finesse-it Robotic Paint Repair System,Positive,POSITIVE,4
15929,"SBA Communications Corporation to Speak at the Bank of America Securities 2021 Media, Communications and Entertainment Conference",Positive,POSITIVE,4
15930,AT&T to Webcast Virtual Fireside Chat with Pascal Desroches at the Credit Suisse Annual Communications Conference on June 14,Positive,POSITIVE,4
15931,3 Pipeline Stocks To Watch As Permian Ramps Up Gas Output,Positive,POSITIVE,4
15932,Wynn Resorts to Sell the Real Estate of Encore Boston Harbor to Realty Income for $1.70 billion Through a Sale-Leaseback Transaction,Positive,POSITIVE,4
15933,How Boeing is fighting back from disaster  and killing off the 747,Positive,POSITIVE,4
15934,MarineMax (HZO) Q2 Earnings and Revenues Surpass Estimates,Positive,POSITIVE,4
15935,4 Residential REITs Boosting Investor Hope With Solid Demand in Q2,Positive,POSITIVE,4
15936,Missouri American Water Announces $4.35 Million Water Main Upgrade in St. Louis County along Clayton Road,Positive,POSITIVE,4
15937,"Fox (FOXA) Q2 Earnings Top Estimates, Revenues Increase Y/Y",Positive,POSITIVE,4
15938,Corteva Appoints Chuck Magro Chief Executive Officer,Positive,POSITIVE,4
15939,"NEW CHEEZ-IT® PUFF'D HITS THE ROAD THIS SUMMER WITH THE ""CHEEZ-IT® PUFF'D-A-PALOOZA"" MOBILE TOUR, OFFERING FANS A FUN AND DELICIOUS PIT STOP",Positive,POSITIVE,4
15940,Recovering Together: Regions Foundation Announces Grants Supporting Greater New Orleans Disaster Relief,Positive,POSITIVE,4
15941,Healthpeak Properties to Report Second Quarter 2021 Financial Results and Host Conference Call/Webcast,Positive,POSITIVE,4
15942,PSEG Joins Energy Impact Partners' Funds to Drive Decarbonization and Clean Energy Innovation,Positive,POSITIVE,4
15943,STERIS Announces Changes to Board of Directors,Positive,POSITIVE,4
15944,"Church & Dwight Co., Inc. Declares 483rd Regular Quarterly Dividend",Positive,POSITIVE,4
15945,Western Union (WU) Earnings Expected to Grow: Should You Buy?,Positive,POSITIVE,4
15946,"Akamai Research Reveals Extensive Global Piracy Demand, Industry and Regional Trends",Positive,POSITIVE,4
15947,Can Capital One (COF) Climb 26% to Reach the Level Wall Street Analysts Expect?,Positive,POSITIVE,4
15948,YWCA AND COMCAST OPEN DIGITAL COMMUNITY LEARNING SPACE FOR WOMEN AND FAMILIES OF COLOR IN SNOHOMISH COUNTY,Positive,POSITIVE,4
15949,Marathon Petroleum Earns Partner of the Year - Sustained Excellence Award From EPA,Positive,POSITIVE,4
15950,ArcBest (ARCB) to Report Q4 Earnings: A Beat in the Offing?,Positive,POSITIVE,4
15951,IPG Photonics Corp. to Host Earnings Call,Positive,POSITIVE,4
15952,New Global Research From Expedia Group Spotlights Growing Consumer Interest in Sustainable Tourism,Positive,POSITIVE,4
15953,Can Albemarle (ALB) Run Higher on Rising Earnings Estimates?,Positive,POSITIVE,4
15954,"Pennsylvania, packed with small banks, is potential hot spot for deals",Positive,POSITIVE,4
15955,Should I Avoid Unum Group (UNM)?,Positive,POSITIVE,4
15956,BorgWarner Joins Department of Energy's Better Climate Challenge Aimed at Significantly Reducing Greenhouse Gas Emissions,Positive,POSITIVE,4
15957,Simon Property Group Announces Date For Its First Quarter 2022 Earnings Release And Conference Call,Positive,POSITIVE,4
15958,"Spirit Of America Management Corp Buys Crown Castle International Corp, Public Storage, Gaming ...",Positive,POSITIVE,4
15959,NextEra Energy board declares quarterly dividend,Positive,POSITIVE,4
15960,BCT-Bank of Charles Town Automates Commercial Lending with Jack Henry,Positive,POSITIVE,4
15961,Linde Signs Record Small On-Site Contracts in 2021,Positive,POSITIVE,4
15962,Intuit (INTU) Set to Report Q2 Earnings: What's in Store?,Positive,POSITIVE,4
15963,CME Group (CME) Gains 8% YTD: Can it Maintain the Upside?,Positive,POSITIVE,4
15964,Brazil Set to Privatize Power Firm Eletrobras in $7 Billion Deal,Positive,POSITIVE,4
15965,Has LKQ (LKQ) Outpaced Other Auto-Tires-Trucks Stocks This Year?,Positive,POSITIVE,4
15966,Zoom (ZM) Unveils New Packaging And Translation Feature,Positive,POSITIVE,4
15967,More than 35 Abstracts from Incytes Oncology Portfolio Accepted for Presentation at the 63rd Annual ASH Meeting and Exposition,Positive,POSITIVE,4
15968,"TechnipFMC, Petronas to Commercialize Gas Processing Technology",Positive,POSITIVE,4
15969,Reasons to Add Chesapeake Utilities (CPK) to Your Portfolio,Positive,POSITIVE,4
15970,Gold rises from 2-week low as inflation worries persist,Positive,POSITIVE,4
15971,Is Most-Watched Stock ConocoPhillips (COP) Worth Betting on Now?,Positive,POSITIVE,4
15972,"Las Vegas Sands Earns Sixth Straight Appearance on Fortune's ""World's Most Admired Companies"" List",Positive,POSITIVE,4
15973,4 Reasons to Buy This Dividend Aristocrat Today,Positive,POSITIVE,4
15974,"Avity Investment Management Inc. Buys The Walt Disney Co, Bank of America Corp, Vanguard ...",Positive,POSITIVE,4
15975,How Much Of Allegion plc (NYSE:ALLE) Do Institutions Own?,Positive,POSITIVE,4
15976,"Workforce Drug Test Positivity Climbs to Highest Level in Two Decades, Finds Quest Diagnostics Drug Testing Index Analysis",Positive,POSITIVE,4
15977,"Otter Creek Advisors, LLC Buys The Walt Disney Co, TJX Inc, Azenta Inc, Sells Qorvo Inc, PayPal ...",Positive,POSITIVE,4
15978,Garmin signs multiyear deal to sponsor RunningLane Cross Country Championships,Positive,POSITIVE,4
15979,"Penske's (PAG) Earnings Beat Estimates in Q4, Sales Rise Y/Y",Positive,POSITIVE,4
15980,Abiomed (ABMD) Q3 Earnings and Revenues Top Estimates,Positive,POSITIVE,4
15981,Crypto Billionaire Rankles Wall Street Titans With Derivatives Plan,Positive,POSITIVE,4
15982,"Stocks Bounce, Fed Bets Flip, Oracle, Twitter And Bitcoin In Focus - 5 Things You Must Know",Positive,POSITIVE,4
15983,Allegion to Attend 2021 Credit Suisse Global Industrials Conference,Positive,POSITIVE,4
15984,"The Zacks Analyst Blog Highlights: Texas Instruments, Apple, Google, Advanced Micro Devices and Amphenol Corp",Positive,POSITIVE,4
15985,Lenovo Profit Beats Estimates Despite Lockdown-Sapped Demand,Positive,POSITIVE,4
15986,Comerica Bank Recognized as One of America's Most Responsible Companies for Third Consecutive Year,Positive,POSITIVE,4
15987,ITOCY vs. TSCO: Which Stock Is the Better Value Option?,Positive,POSITIVE,4
15988,Spotify and Roblox Created an Inventive Metaverse Partnership,Positive,POSITIVE,4
15989,Investing in Carnival Cruise Line Stock (CCL),Positive,POSITIVE,4
15990,The Electric Hummer Proves the Best EV Stocks to Buy Arent TSLA,Positive,POSITIVE,4
15991,TMobile to Make Next Uncarrier Move on May 4,Positive,POSITIVE,4
15992,"MainStay VP Winslow Large Cap Growth Portfolio Buys Tesla Inc, Advanced Micro Devices Inc, ...",Positive,POSITIVE,4
15993,TotalEnergies (TTE) 61MW Battery Storage Supports Energy Grid,Positive,POSITIVE,4
15994,MetLife (MET) Unit Assumes U.K. Pension Scheme's Longevity Risks,Positive,POSITIVE,4
15995,"Tyler Technologies Plano, Texas, Office Named a Top Workplace for Ninth Year",Positive,POSITIVE,4
15996,"Are Copart, Inc. (NASDAQ:CPRT) Investors Paying Above The Intrinsic Value?",Positive,POSITIVE,4
15997,36 Stocks Moving In Thursday's Mid-Day Session,Positive,POSITIVE,4
15998,"Patriot Investment Management Inc. Buys iShares Core MSCI International Developed Markets , ...",Positive,POSITIVE,4
15999,Carrier Global (CARR) Q4 Earnings and Revenues Surpass Estimates,Positive,POSITIVE,4
16000,"Fortinet, PGA TOUR Canada announce long-term partnership, including Fortinet Cup as season-long points race",Positive,POSITIVE,4
16001,"M&T wants to bring employees back downtown in 2022, remains 'bullish' on Baltimore",Positive,POSITIVE,4
16002,New Senior Investment Group Stockholders Approve Merger With Ventas,Positive,POSITIVE,4
16003,"America First Investment Advisors, LLC Buys iShares TIPS Bond ETF, The Walt Disney Co, ...",Positive,POSITIVE,4
16004,Sealed Air (SEE) Tops Q3 Earnings and Revenue Estimates,Positive,POSITIVE,4
16005,"Equinix (EQIX), Nasdaq TieUp for Digital Infrastructure Scaling",Positive,POSITIVE,4
16006,The Baby Formula Crisis Shows the Urgent Need to Fix Supply Chain Resilience,Positive,POSITIVE,4
16007,U.S. firms want pending natgas pipeline projects excluded from emissions rules,Positive,POSITIVE,4
16008,"Moody Aldrich Partners Llc Buys Switch Inc, The Howard Hughes Corp, Eastern Bankshares Inc, ...",Positive,POSITIVE,4
16009,Murphy USA (MUSA) Shares Move Up Since Easy Q1 Earnings Beat,Positive,POSITIVE,4
16010,Walgreens and Greater Than AIDS Partner with Health Departments and Community Organizations to Provide Free HIV Testing and Information in More Than 250 Cities on National HIV Testing Day (June 27),Positive,POSITIVE,4
16011,General Dynamics profit rises 3% on strong demand for private jets,Positive,POSITIVE,4
16012,Should Value Investors Buy Lennar (LEN) Stock?,Positive,POSITIVE,4
16013,Change at the top of BNY Mellon,Positive,POSITIVE,4
16014,Regeneron (REGN) Q1 Earnings and Revenues Beat Estimates,Positive,POSITIVE,4
16015,Are You Looking for a Top Momentum Pick? Why Republic Services (RSG) is a Great Choice,Positive,POSITIVE,4
16016,"Fidelity Magellan Fund Buys Roper Technologies Inc, Teledyne Technologies Inc, Equinix Inc, ...",Positive,POSITIVE,4
16017,CF Industries (CF) Shares Rally 48% in 3 Months: Here's Why,Positive,POSITIVE,4
16018,2 Undervalued Consumer Staples Offering Value and Income,Positive,POSITIVE,4
16019,Hospital Stocks Hovering Near 52-Week Highs Despite Market Volatility,Positive,POSITIVE,4
16020,"IQVIA Named to FORTUNEs 2022 List of ""Worlds Most Admired Companies,"" Ranked #1 in Health Care: Pharmacy and Other Services",Positive,POSITIVE,4
16021,TE Connectivity's board approves recommendation to raise annualized dividend to $2.24 per share,Positive,POSITIVE,4
16022,DaVita's (NYSE:DVA) investors will be pleased with their notable 68% return over the last three years,Positive,POSITIVE,4
16023,"Railroad Stocks: CSX Earnings Top Amid Strong Pricing, Union Pacific Revenue Strong",Positive,POSITIVE,4
